model_key,domain,sub,framing,condition,category,sample_id,scalar,extraction_status,thinking_length
kimi,creative,,editorial,control_irrelevant,control,16,7.0,clean,4881
kimi,creative,,editorial,effort_long,structured,0,6.0,clean,2499
kimi,creative,,editorial,effort_long,structured,3,,no_scalar_found,3014
kimi,creative,,editorial,effort_long,structured,1,6.0,clean,3457
kimi,creative,,editorial,effort_long,structured,2,8.0,clean,3383
kimi,creative,,editorial,effort_long,structured,4,7.0,clean,3634
kimi,creative,,editorial,effort_long,structured,7,7.0,clean,3142
kimi,creative,,editorial,effort_long,structured,6,7.0,clean,4198
kimi,creative,,editorial,effort_long,structured,5,6.0,clean,4001
kimi,creative,,editorial,effort_long,structured,8,7.0,clean,4057
kimi,creative,,editorial,effort_long,structured,10,7.0,clean,3683
kimi,creative,,editorial,effort_long,structured,13,8.0,clean,2469
kimi,creative,,editorial,effort_long,structured,11,6.5,clean,5280
kimi,creative,,editorial,effort_long,structured,12,7.0,clean,3374
kimi,creative,,editorial,effort_long,structured,15,6.0,clean,3513
kimi,creative,,editorial,effort_long,structured,9,,no_scalar_found,7948
kimi,creative,,editorial,effort_long,structured,14,7.0,clean,6532
kimi,creative,,editorial,effort_long,structured,19,7.0,clean,4606
kimi,creative,,editorial,effort_long,structured,17,7.0,clean,4724
kimi,creative,,editorial,effort_long,structured,16,6.0,clean,5735
kimi,creative,,editorial,effort_long,structured,18,7.0,clean,3292
kimi,creative,,editorial,effort_quick,structured,0,6.0,clean,3945
kimi,creative,,editorial,effort_quick,structured,1,7.0,clean,3844
kimi,creative,,editorial,effort_quick,structured,2,8.0,clean,5371
kimi,creative,,editorial,effort_quick,structured,5,6.0,clean,3903
kimi,creative,,editorial,effort_quick,structured,6,7.0,clean,3746
kimi,creative,,editorial,effort_quick,structured,4,,no_scalar_found,4257
kimi,creative,,editorial,effort_quick,structured,3,6.0,clean,4804
kimi,creative,,editorial,effort_quick,structured,10,7.0,clean,3755
kimi,creative,,editorial,effort_quick,structured,11,6.0,clean,2387
kimi,creative,,editorial,effort_quick,structured,8,6.0,clean,4209
kimi,creative,,editorial,effort_quick,structured,9,7.0,clean,3592
kimi,creative,,editorial,effort_quick,structured,7,,no_scalar_found,5080
kimi,creative,,editorial,effort_quick,structured,14,,no_scalar_found,4143
kimi,creative,,editorial,effort_quick,structured,13,7.0,clean,3546
kimi,creative,,editorial,effort_quick,structured,15,6.0,clean,3029
kimi,creative,,editorial,effort_quick,structured,17,6.0,clean,3717
kimi,creative,,editorial,effort_quick,structured,12,7.0,clean,4572
kimi,creative,,editorial,effort_quick,structured,19,6.0,clean,4096
kimi,creative,,editorial,effort_quick,structured,18,8.0,clean,3013
kimi,creative,,editorial,effort_quick,structured,16,8.0,clean,5169
kimi,creative,,editorial,neutral,control,0,7.0,clean,2480
kimi,creative,,editorial,neutral,control,2,6.0,clean,4394
kimi,creative,,editorial,neutral,control,4,7.0,clean,2984
kimi,creative,,editorial,neutral,control,6,6.0,clean,5340
kimi,creative,,editorial,neutral,control,1,6.0,clean,6033
kimi,creative,,editorial,neutral,control,3,7.0,clean,4315
kimi,creative,,editorial,neutral,control,5,7.0,clean,3716
kimi,creative,,editorial,neutral,control,8,5.0,clean,3456
kimi,creative,,editorial,neutral,control,9,6.0,clean,2415
kimi,creative,,editorial,neutral,control,7,5.0,clean,2856
kimi,creative,,editorial,neutral,control,14,6.0,clean,4606
kimi,creative,,editorial,neutral,control,13,6.0,clean,3033
kimi,creative,,editorial,neutral,control,12,7.0,clean,3263
kimi,creative,,editorial,neutral,control,11,,no_scalar_found,4588
kimi,creative,,editorial,neutral,control,16,5.0,clean,3861
kimi,creative,,editorial,neutral,control,18,7.0,clean,2110
kimi,creative,,editorial,neutral,control,10,7.0,clean,5083
kimi,creative,,editorial,neutral,control,17,,no_scalar_found,3072
kimi,creative,,editorial,neutral,control,15,7.0,clean,5970
kimi,creative,,editorial,neutral,control,19,6.0,clean,5020
kimi,creative,,editorial,translation,structured,1,8.0,clean,3242
kimi,creative,,editorial,translation,structured,0,7.0,clean,3517
kimi,creative,,editorial,translation,structured,2,8.0,clean,2744
kimi,creative,,editorial,translation,structured,5,7.0,clean,4307
kimi,creative,,editorial,translation,structured,7,7.0,clean,2906
kimi,creative,,editorial,translation,structured,6,7.0,clean,2384
kimi,creative,,editorial,translation,structured,8,7.0,clean,3774
kimi,creative,,editorial,translation,structured,4,8.0,clean,4294
kimi,creative,,editorial,translation,structured,9,7.0,clean,2907
kimi,creative,,editorial,translation,structured,3,8.0,clean,4136
kimi,creative,,editorial,translation,structured,11,8.0,clean,3009
kimi,creative,,editorial,translation,structured,12,8.0,clean,3143
kimi,creative,,editorial,translation,structured,10,8.0,clean,4088
kimi,creative,,editorial,translation,structured,15,7.0,clean,3597
kimi,creative,,editorial,translation,structured,13,8.0,clean,3696
kimi,creative,,editorial,translation,structured,16,8.0,clean,3175
kimi,creative,,editorial,translation,structured,17,7.0,clean,4528
kimi,creative,,editorial,translation,structured,18,8.0,clean,4110
kimi,creative,,editorial,translation,structured,19,8.0,clean,3013
kimi,creative,,editorial,translation,structured,14,7.0,clean,5928
kimi,creative,,editorial,vibe_astrology,vibe,0,7.0,clean,2322
kimi,creative,,editorial,vibe_astrology,vibe,1,7.0,clean,3565
kimi,creative,,editorial,vibe_astrology,vibe,2,6.0,clean,3450
kimi,creative,,editorial,vibe_astrology,vibe,5,7.0,clean,5599
kimi,creative,,editorial,vibe_astrology,vibe,3,7.0,clean,2710
kimi,creative,,editorial,vibe_astrology,vibe,6,7.0,clean,2728
kimi,creative,,editorial,vibe_astrology,vibe,4,7.0,clean,4418
kimi,creative,,editorial,vibe_astrology,vibe,10,6.0,clean,2808
kimi,creative,,editorial,vibe_astrology,vibe,8,7.0,clean,3563
kimi,creative,,editorial,vibe_astrology,vibe,12,7.0,clean,3759
kimi,creative,,editorial,vibe_astrology,vibe,9,7.0,clean,2648
kimi,creative,,editorial,vibe_astrology,vibe,7,6.0,clean,3795
kimi,creative,,editorial,vibe_astrology,vibe,11,7.0,clean,3513
kimi,creative,,editorial,vibe_astrology,vibe,16,7.0,clean,2588
kimi,creative,,editorial,vibe_astrology,vibe,17,6.0,clean,3991
kimi,creative,,editorial,vibe_astrology,vibe,13,6.0,clean,3574
kimi,creative,,editorial,vibe_astrology,vibe,14,7.0,clean,3803
kimi,creative,,editorial,vibe_astrology,vibe,15,8.0,clean,5016
kimi,creative,,editorial,vibe_astrology,vibe,18,5.0,clean,3205
kimi,creative,,editorial,vibe_astrology,vibe,19,6.0,clean,3510
kimi,creative,,editorial,vibe_former_roommate,vibe,1,7.0,clean,3674
kimi,creative,,editorial,vibe_former_roommate,vibe,4,7.0,clean,4932
kimi,creative,,editorial,vibe_former_roommate,vibe,2,6.0,clean,3072
kimi,creative,,editorial,vibe_former_roommate,vibe,3,6.0,clean,2847
kimi,creative,,editorial,vibe_former_roommate,vibe,7,,no_scalar_found,3279
kimi,creative,,editorial,vibe_former_roommate,vibe,5,7.0,clean,2862
kimi,creative,,editorial,vibe_former_roommate,vibe,8,7.0,clean,2717
kimi,creative,,editorial,vibe_former_roommate,vibe,11,7.0,clean,2933
kimi,creative,,editorial,vibe_former_roommate,vibe,6,7.0,clean,5665
kimi,creative,,editorial,vibe_former_roommate,vibe,9,7.0,clean,4078
kimi,creative,,editorial,vibe_former_roommate,vibe,10,8.0,clean,3086
kimi,creative,,editorial,vibe_former_roommate,vibe,14,7.0,clean,2570
kimi,creative,,editorial,vibe_former_roommate,vibe,12,6.0,clean,3042
kimi,creative,,editorial,vibe_former_roommate,vibe,0,7.0,clean,2865
kimi,creative,,editorial,vibe_former_roommate,vibe,16,7.0,clean,4601
kimi,creative,,editorial,vibe_former_roommate,vibe,15,7.0,clean,3330
kimi,creative,,editorial,vibe_former_roommate,vibe,13,6.0,clean,5724
kimi,creative,,editorial,vibe_former_roommate,vibe,19,6.0,clean,3214
kimi,creative,,editorial,vibe_former_roommate,vibe,18,7.0,clean,5055
kimi,creative,,editorial,vibe_former_roommate,vibe,17,6.0,clean,7452
kimi,creative,,editorial,vibe_friend_ex,vibe,1,6.0,clean,3969
kimi,creative,,editorial,vibe_friend_ex,vibe,2,7.0,clean,3523
kimi,creative,,editorial,vibe_friend_ex,vibe,5,6.0,clean,3647
kimi,creative,,editorial,vibe_friend_ex,vibe,4,7.0,clean,2633
kimi,creative,,editorial,vibe_friend_ex,vibe,0,7.0,clean,3836
kimi,creative,,editorial,vibe_friend_ex,vibe,8,7.0,clean,3027
kimi,creative,,editorial,vibe_friend_ex,vibe,3,7.0,clean,3627
kimi,creative,,editorial,vibe_friend_ex,vibe,10,8.0,clean,3229
kimi,creative,,editorial,vibe_friend_ex,vibe,7,6.0,clean,3981
kimi,creative,,editorial,vibe_friend_ex,vibe,6,7.0,clean,3850
kimi,creative,,editorial,vibe_friend_ex,vibe,11,6.0,clean,3114
kimi,creative,,editorial,vibe_friend_ex,vibe,9,6.0,clean,3534
kimi,creative,,editorial,vibe_friend_ex,vibe,12,7.0,clean,3928
kimi,creative,,editorial,vibe_friend_ex,vibe,15,7.0,clean,3494
kimi,creative,,editorial,vibe_friend_ex,vibe,13,6.0,clean,3158
kimi,creative,,editorial,vibe_friend_ex,vibe,14,6.0,clean,4294
kimi,creative,,editorial,vibe_friend_ex,vibe,18,6.0,clean,3989
kimi,creative,,editorial,vibe_friend_ex,vibe,17,7.0,clean,3963
kimi,creative,,editorial,vibe_friend_ex,vibe,16,7.0,clean,4300
kimi,creative,,editorial,vibe_friend_ex,vibe,19,7.0,clean,5377
kimi,creative,,editorial,vibe_nervous,vibe,0,,no_scalar_found,3118
kimi,creative,,editorial,vibe_nervous,vibe,2,7.0,clean,3349
kimi,creative,,editorial,vibe_nervous,vibe,3,7.0,clean,3001
kimi,creative,,editorial,vibe_nervous,vibe,1,7.0,clean,4061
kimi,creative,,editorial,vibe_nervous,vibe,6,7.0,clean,3450
kimi,creative,,editorial,vibe_nervous,vibe,5,7.0,clean,3192
kimi,creative,,editorial,vibe_nervous,vibe,9,,no_scalar_found,3430
kimi,creative,,editorial,vibe_nervous,vibe,10,7.0,clean,1745
kimi,creative,,editorial,vibe_nervous,vibe,8,7.0,clean,3267
kimi,creative,,editorial,vibe_nervous,vibe,13,6.0,clean,3348
kimi,creative,,editorial,vibe_nervous,vibe,7,7.0,clean,3743
kimi,creative,,editorial,vibe_nervous,vibe,11,8.0,clean,3602
kimi,creative,,editorial,vibe_nervous,vibe,12,8.0,clean,3321
kimi,creative,,editorial,vibe_nervous,vibe,15,7.0,clean,3941
kimi,creative,,editorial,vibe_nervous,vibe,14,7.0,clean,3672
kimi,creative,,editorial,vibe_nervous,vibe,19,7.0,clean,2114
kimi,creative,,editorial,vibe_nervous,vibe,18,7.0,clean,2387
kimi,creative,,editorial,vibe_nervous,vibe,17,8.0,clean,3588
kimi,creative,,editorial,vibe_nervous,vibe,4,7.0,clean,3742
kimi,creative,,editorial,vibe_nervous,vibe,16,7.0,clean,5186
kimi,creative,,editorial,vibe_no_eye_contact,vibe,2,7.0,clean,5644
kimi,creative,,editorial,vibe_no_eye_contact,vibe,1,7.0,clean,2806
kimi,creative,,editorial,vibe_no_eye_contact,vibe,0,7.0,clean,2914
kimi,creative,,editorial,vibe_no_eye_contact,vibe,4,7.0,clean,4128
kimi,creative,,editorial,vibe_no_eye_contact,vibe,3,7.0,clean,5407
kimi,creative,,editorial,vibe_no_eye_contact,vibe,5,7.0,clean,3903
kimi,creative,,editorial,vibe_no_eye_contact,vibe,7,6.0,clean,3973
kimi,creative,,editorial,vibe_no_eye_contact,vibe,6,5.0,clean,4265
kimi,creative,,editorial,vibe_no_eye_contact,vibe,12,7.0,clean,3251
kimi,creative,,editorial,vibe_no_eye_contact,vibe,10,7.0,clean,6535
kimi,creative,,editorial,vibe_no_eye_contact,vibe,9,7.0,clean,4497
kimi,creative,,editorial,vibe_no_eye_contact,vibe,11,8.0,clean,3830
kimi,creative,,editorial,vibe_no_eye_contact,vibe,14,7.0,clean,4890
kimi,creative,,editorial,vibe_no_eye_contact,vibe,15,8.0,clean,4386
kimi,creative,,editorial,vibe_no_eye_contact,vibe,8,6.0,clean,5998
kimi,creative,,editorial,vibe_no_eye_contact,vibe,13,7.0,clean,6081
kimi,creative,,editorial,vibe_no_eye_contact,vibe,19,7.0,clean,4863
kimi,creative,,editorial,vibe_no_eye_contact,vibe,16,6.0,clean,4114
kimi,creative,,editorial,vibe_no_eye_contact,vibe,18,7.0,clean,2903
kimi,creative,,editorial,vibe_no_eye_contact,vibe,17,7.0,clean,4659
kimi,creative,,editorial,vibe_old_crush,vibe,1,7.0,clean,4095
kimi,creative,,editorial,vibe_old_crush,vibe,0,7.0,clean,3615
kimi,creative,,editorial,vibe_old_crush,vibe,5,7.0,clean,4105
kimi,creative,,editorial,vibe_old_crush,vibe,2,7.0,clean,3819
kimi,creative,,editorial,vibe_old_crush,vibe,3,7.0,clean,3359
kimi,creative,,editorial,vibe_old_crush,vibe,8,7.0,clean,2880
kimi,creative,,editorial,vibe_old_crush,vibe,7,7.0,clean,3717
kimi,creative,,editorial,vibe_old_crush,vibe,6,7.0,clean,4643
kimi,creative,,editorial,vibe_old_crush,vibe,4,7.0,clean,6776
kimi,creative,,editorial,vibe_old_crush,vibe,10,8.0,clean,4678
kimi,creative,,editorial,vibe_old_crush,vibe,11,7.0,clean,3948
kimi,creative,,editorial,vibe_old_crush,vibe,9,6.5,clean,4017
kimi,creative,,editorial,vibe_old_crush,vibe,15,7.0,clean,3838
kimi,creative,,editorial,vibe_old_crush,vibe,14,6.0,clean,3309
kimi,creative,,editorial,vibe_old_crush,vibe,13,7.0,clean,4309
kimi,creative,,editorial,vibe_old_crush,vibe,16,6.0,clean,3255
kimi,creative,,editorial,vibe_old_crush,vibe,18,7.0,clean,2555
kimi,creative,,editorial,vibe_old_crush,vibe,12,6.0,clean,5747
kimi,creative,,editorial,vibe_old_crush,vibe,17,7.0,clean,3592
kimi,creative,,editorial,vibe_old_crush,vibe,19,6.0,clean,3553
kimi,creative,,editorial,vibe_weird_email,vibe,0,7.0,clean,3401
kimi,creative,,editorial,vibe_weird_email,vibe,1,7.0,clean,2695
kimi,creative,,editorial,vibe_weird_email,vibe,3,7.0,clean,2926
kimi,creative,,editorial,vibe_weird_email,vibe,2,7.0,clean,3097
kimi,creative,,editorial,vibe_weird_email,vibe,4,7.0,clean,2872
kimi,creative,,editorial,vibe_weird_email,vibe,8,7.0,clean,3637
kimi,creative,,editorial,vibe_weird_email,vibe,7,7.0,clean,3241
kimi,creative,,editorial,vibe_weird_email,vibe,6,6.5,clean,4515
kimi,creative,,editorial,vibe_weird_email,vibe,9,7.0,clean,1845
kimi,creative,,editorial,vibe_weird_email,vibe,5,6.75,clean,4396
kimi,creative,,editorial,vibe_weird_email,vibe,10,7.0,clean,3536
kimi,creative,,editorial,vibe_weird_email,vibe,11,7.0,clean,4421
kimi,creative,,editorial,vibe_weird_email,vibe,14,7.0,clean,4162
kimi,creative,,editorial,vibe_weird_email,vibe,13,6.0,clean,2684
kimi,creative,,editorial,vibe_weird_email,vibe,15,7.0,clean,2570
kimi,creative,,editorial,vibe_weird_email,vibe,12,8.0,clean,3465
kimi,creative,,editorial,vibe_weird_email,vibe,16,8.0,clean,3853
kimi,creative,,editorial,vibe_weird_email,vibe,18,7.0,clean,3701
kimi,creative,,editorial,vibe_weird_email,vibe,19,8.0,clean,2895
kimi,creative,,editorial,vibe_weird_email,vibe,17,7.0,clean,2884
kimi,essay_grading,essay_a,friend,bare,essay,2,5.0,clean,3253
kimi,essay_grading,essay_a,friend,bare,essay,3,6.0,clean,2928
kimi,essay_grading,essay_a,friend,bare,essay,1,6.0,clean,2887
kimi,essay_grading,essay_a,friend,bare,essay,5,5.5,ambiguous_multiple_numbers,3475
kimi,essay_grading,essay_a,friend,bare,essay,0,6.0,clean,5813
kimi,essay_grading,essay_a,friend,bare,essay,4,5.5,clean,5785
kimi,essay_grading,essay_a,friend,bare,essay,8,5.0,clean,2802
kimi,essay_grading,essay_a,friend,bare,essay,6,5.5,clean,3063
kimi,essay_grading,essay_a,friend,bare,essay,7,5.0,clean,3555
kimi,essay_grading,essay_a,friend,bare,essay,10,5.5,clean,3472
kimi,essay_grading,essay_a,friend,bare,essay,11,6.0,clean,2542
kimi,essay_grading,essay_a,friend,bare,essay,9,5.0,clean,3624
kimi,essay_grading,essay_a,friend,bare,essay,12,5.0,clean,2983
kimi,essay_grading,essay_a,friend,bare,essay,13,5.0,clean,3968
kimi,essay_grading,essay_a,friend,bare,essay,14,5.0,clean,7022
kimi,essay_grading,essay_a,friend,bare,essay,15,6.5,clean,4056
kimi,essay_grading,essay_a,friend,bare,essay,16,7.5,clean,2926
kimi,essay_grading,essay_a,friend,bare,essay,18,6.0,clean,3491
kimi,essay_grading,essay_a,friend,bare,essay,19,5.0,clean,3301
kimi,essay_grading,essay_a,friend,bare,essay,17,4.5,clean,3672
kimi,essay_grading,essay_a,friend,esl_learning,essay,0,7.0,clean,2901
kimi,essay_grading,essay_a,friend,esl_learning,essay,3,6.5,clean,3807
kimi,essay_grading,essay_a,friend,esl_learning,essay,1,7.5,clean,3435
kimi,essay_grading,essay_a,friend,esl_learning,essay,5,7.0,clean,4021
kimi,essay_grading,essay_a,friend,esl_learning,essay,4,6.5,clean,3970
kimi,essay_grading,essay_a,friend,esl_learning,essay,2,7.0,clean,6110
kimi,essay_grading,essay_a,friend,esl_learning,essay,8,7.0,clean,3762
kimi,essay_grading,essay_a,friend,esl_learning,essay,7,8.75,clean,4232
kimi,essay_grading,essay_a,friend,esl_learning,essay,9,6.5,clean,4450
kimi,essay_grading,essay_a,friend,esl_learning,essay,6,6.0,clean,3780
kimi,essay_grading,essay_a,friend,esl_learning,essay,11,7.0,clean,3949
kimi,essay_grading,essay_a,friend,esl_learning,essay,10,7.0,clean,4283
kimi,essay_grading,essay_a,friend,esl_learning,essay,17,7.0,clean,2540
kimi,essay_grading,essay_a,friend,esl_learning,essay,14,7.0,clean,4920
kimi,essay_grading,essay_a,friend,esl_learning,essay,16,8.5,clean,3913
kimi,essay_grading,essay_a,friend,esl_learning,essay,19,6.5,clean,2821
kimi,essay_grading,essay_a,friend,esl_learning,essay,13,6.5,clean,3363
kimi,essay_grading,essay_a,friend,esl_learning,essay,12,7.0,clean,3741
kimi,essay_grading,essay_a,friend,esl_learning,essay,15,8.0,clean,4572
kimi,essay_grading,essay_a,friend,esl_learning,essay,18,7.5,clean,3311
kimi,essay_grading,essay_a,friend,esl_recent,essay,0,6.0,clean,5231
kimi,essay_grading,essay_a,friend,esl_recent,essay,1,6.5,clean,3627
kimi,essay_grading,essay_a,friend,esl_recent,essay,2,6.5,clean,2644
kimi,essay_grading,essay_a,friend,esl_recent,essay,3,7.0,clean,3252
kimi,essay_grading,essay_a,friend,esl_recent,essay,6,8.75,clean,2525
kimi,essay_grading,essay_a,friend,esl_recent,essay,7,8.75,clean,4335
kimi,essay_grading,essay_a,friend,esl_recent,essay,5,6.5,clean,4780
kimi,essay_grading,essay_a,friend,esl_recent,essay,8,6.5,clean,4440
kimi,essay_grading,essay_a,friend,esl_recent,essay,11,6.0,clean,2873
kimi,essay_grading,essay_a,friend,esl_recent,essay,10,6.5,clean,3320
kimi,essay_grading,essay_a,friend,esl_recent,essay,9,8.75,clean,5830
kimi,essay_grading,essay_a,friend,esl_recent,essay,4,6.5,clean,3549
kimi,essay_grading,essay_a,friend,esl_recent,essay,13,6.5,clean,3960
kimi,essay_grading,essay_a,friend,esl_recent,essay,16,7.0,clean,2965
kimi,essay_grading,essay_a,friend,esl_recent,essay,15,6.5,ambiguous_multiple_numbers,3473
kimi,essay_grading,essay_a,friend,esl_recent,essay,12,6.5,clean,3936
kimi,essay_grading,essay_a,friend,esl_recent,essay,14,8.25,clean,6111
kimi,essay_grading,essay_a,friend,esl_recent,essay,18,6.0,clean,3417
kimi,essay_grading,essay_a,friend,esl_recent,essay,17,6.0,ambiguous_multiple_numbers,2839
kimi,essay_grading,essay_a,friend,esl_recent,essay,19,7.0,clean,3625
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,0,4.0,clean,6927
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,1,5.0,clean,4462
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,2,4.5,clean,3029
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,4,4.0,clean,2875
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,3,5.0,clean,4956
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,5,4.0,clean,3739
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,6,4.5,clean,3295
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,9,4.0,clean,4687
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,7,7.5,clean,4732
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,8,4.0,clean,5695
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,10,5.0,clean,3010
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,11,6.0,clean,3688
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,14,4.0,clean,3557
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,16,5.0,clean,3311
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,13,5.0,clean,3105
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,12,4.0,clean,2387
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,15,5.0,clean,2805
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,18,4.0,clean,3938
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,19,7.5,clean,3058
kimi,essay_grading,essay_a,friend,stakes_college_app,essay,17,4.0,clean,2634
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,0,4.0,ambiguous_multiple_numbers,2388
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,2,5.0,clean,3561
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,4,5.0,clean,2387
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,3,5.0,clean,3173
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,6,4.0,clean,3067
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,7,5.0,clean,2114
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,5,4.5,clean,2856
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,8,5.0,clean,3015
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,11,5.0,clean,2794
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,9,6.0,clean,4182
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,10,3.5,clean,2837
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,12,8.5,clean,3419
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,13,4.0,clean,4282
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,14,5.0,clean,2778
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,15,5.0,ambiguous_multiple_numbers,2627
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,17,5.0,clean,2869
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,16,5.0,clean,4047
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,1,4.0,clean,6185
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,18,4.0,clean,2609
kimi,essay_grading,essay_a,friend,stakes_competitive,essay,19,5.0,clean,3477
kimi,essay_grading,essay_a,student,bare,essay,0,5.0,clean,4437
kimi,essay_grading,essay_a,student,bare,essay,1,6.5,clean,4227
kimi,essay_grading,essay_a,student,bare,essay,5,5.0,clean,5473
kimi,essay_grading,essay_a,student,bare,essay,4,6.0,clean,4522
kimi,essay_grading,essay_a,student,bare,essay,2,5.5,clean,3756
kimi,essay_grading,essay_a,student,bare,essay,7,5.0,clean,3601
kimi,essay_grading,essay_a,student,bare,essay,6,6.0,clean,3914
kimi,essay_grading,essay_a,student,bare,essay,9,6.0,clean,3840
kimi,essay_grading,essay_a,student,bare,essay,8,5.0,clean,4664
kimi,essay_grading,essay_a,student,bare,essay,10,5.0,clean,3943
kimi,essay_grading,essay_a,student,bare,essay,11,6.0,clean,3912
kimi,essay_grading,essay_a,student,bare,essay,13,6.0,clean,3266
kimi,essay_grading,essay_a,student,bare,essay,3,5.0,clean,7161
kimi,essay_grading,essay_a,student,bare,essay,12,5.0,clean,4027
kimi,essay_grading,essay_a,student,bare,essay,16,5.0,clean,3190
kimi,essay_grading,essay_a,student,bare,essay,19,6.5,clean,3039
kimi,essay_grading,essay_a,student,bare,essay,17,5.0,clean,3058
kimi,essay_grading,essay_a,student,bare,essay,18,6.5,clean,3661
kimi,essay_grading,essay_a,student,bare,essay,15,5.0,clean,3075
kimi,essay_grading,essay_a,student,bare,essay,14,5.5,clean,6359
kimi,essay_grading,essay_a,student,credibility_published,essay,2,4.0,clean,3590
kimi,essay_grading,essay_a,student,credibility_published,essay,0,6.0,clean,4088
kimi,essay_grading,essay_a,student,credibility_published,essay,3,5.0,clean,2161
kimi,essay_grading,essay_a,student,credibility_published,essay,1,6.0,clean,2968
kimi,essay_grading,essay_a,student,credibility_published,essay,5,4.0,clean,3269
kimi,essay_grading,essay_a,student,credibility_published,essay,4,5.0,clean,4175
kimi,essay_grading,essay_a,student,credibility_published,essay,6,5.0,clean,3693
kimi,essay_grading,essay_a,student,credibility_published,essay,7,5.0,clean,4424
kimi,essay_grading,essay_a,student,credibility_published,essay,8,5.5,clean,2917
kimi,essay_grading,essay_a,student,credibility_published,essay,9,6.0,clean,3372
kimi,essay_grading,essay_a,student,credibility_published,essay,10,6.0,clean,3322
kimi,essay_grading,essay_a,student,credibility_published,essay,12,6.5,clean,2130
kimi,essay_grading,essay_a,student,credibility_published,essay,17,5.0,clean,3090
kimi,essay_grading,essay_a,student,credibility_published,essay,11,5.0,clean,5538
kimi,essay_grading,essay_a,student,credibility_published,essay,16,5.0,ambiguous_multiple_numbers,3138
kimi,essay_grading,essay_a,student,credibility_published,essay,13,6.0,clean,4052
kimi,essay_grading,essay_a,student,credibility_published,essay,14,5.0,clean,8228
kimi,essay_grading,essay_a,student,credibility_published,essay,18,5.5,clean,3940
kimi,essay_grading,essay_a,student,credibility_published,essay,19,5.0,clean,3706
kimi,essay_grading,essay_a,student,credibility_published,essay,15,5.0,clean,5617
kimi,essay_grading,essay_a,student,social_boss,essay,4,5.0,clean,3469
kimi,essay_grading,essay_a,student,social_boss,essay,1,4.0,clean,4809
kimi,essay_grading,essay_a,student,social_boss,essay,0,6.5,ambiguous_multiple_numbers,4797
kimi,essay_grading,essay_a,student,social_boss,essay,3,7.75,clean,3283
kimi,essay_grading,essay_a,student,social_boss,essay,2,6.0,clean,3930
kimi,essay_grading,essay_a,student,social_boss,essay,7,6.0,clean,2911
kimi,essay_grading,essay_a,student,social_boss,essay,5,5.5,clean,6639
kimi,essay_grading,essay_a,student,social_boss,essay,8,5.0,clean,4517
kimi,essay_grading,essay_a,student,social_boss,essay,6,5.5,clean,5105
kimi,essay_grading,essay_a,student,social_boss,essay,10,4.0,clean,9098
kimi,essay_grading,essay_a,student,social_boss,essay,11,5.0,clean,4653
kimi,essay_grading,essay_a,student,social_boss,essay,14,5.0,clean,2559
kimi,essay_grading,essay_a,student,social_boss,essay,15,4.0,clean,3663
kimi,essay_grading,essay_a,student,social_boss,essay,16,5.0,clean,4332
kimi,essay_grading,essay_a,student,social_boss,essay,9,5.0,clean,5980
kimi,essay_grading,essay_a,student,social_boss,essay,12,5.0,clean,3770
kimi,essay_grading,essay_a,student,social_boss,essay,13,6.0,clean,4087
kimi,essay_grading,essay_a,student,social_boss,essay,18,5.0,clean,3520
kimi,essay_grading,essay_a,student,social_boss,essay,17,5.5,clean,3336
